Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,12304,1951,11.7,13.2,35.3,24.6,14,81.3,37.6,7.6,0,0,0,2.5,227.8
IDCJAC0001,12304,1952,87.9,14.5,3.8,7.1,42.4,0,15.7,0.5,2.8,0,0,0,174.7
IDCJAC0001,12304,1953,0,2.8,13.5,30.7,38.4,11.4,13.2,0,0,4.8,7.6,17,139.4
IDCJAC0001,12304,1954,36.3,0,0,8.1,14,40.6,10.7,5.1,0,19.1,0,0,133.9
IDCJAC0001,12304,1955,139.4,2.8,94.5,20.8,20.3,135.9,17,4.6,38.6,0,0,0,473.9
IDCJAC0001,12304,1956,0,0,0,0,33.5,15,9.9,29.5,0,1,42.9,10.7,142.5
IDCJAC0001,12304,1957,16,0,0,0,2,11.2,1.5,8.9,18,0,0,19.8,77.4
IDCJAC0001,12304,1958,48,1.5,140.7,5.6,4.1,41.4,17.8,64.3,19.3,0,0,11.7,354.4
IDCJAC0001,12304,1959,14,6.6,0,49,2.5,49,12.4,0,0,0,0,21.6,155.1
IDCJAC0001,12304,1960,99.8,73.4,39.6,9.4,0,4.6,28.7,0,20.3,0,10.2,15.2,301.2
IDCJAC0001,12304,1962,0,23.6,13,0,21,3,7.1,0,0,0,3.6,19.5,90.8
IDCJAC0001,12304,1963,20.3,88.9,58.5,36,103.4,43,30.3,1.5,0,9.6,13.5,27.4,432.4
IDCJAC0001,12304,1965,0,10.7,12.4,0,17.3,71.4,8.1,51.7,0,0,22.4,10.2,204.2
IDCJAC0001,12304,1966,14.2,42.9,2.5,84.5,0.5,13,1.3,13.9,0,17.3,17.3,0,207.4
IDCJAC0001,12304,1967,54.2,40.2,0,0,55.9,5.8,5.6,0,0,4.1,22.9,30.6,219.3
IDCJAC0001,12304,1968,7.6,13.9,110.2,22.4,52.6,73.3,6.2,6,9.4,0,3.6,0,305.2
IDCJAC0001,12304,1969,29.2,6.8,0,0,30.4,0,0,0,5.3,0,0,0,71.7
IDCJAC0001,12304,1970,0,0,12.9,29.1,34.8,0,4.3,0,0,10.7,0,5.6,97.4
IDCJAC0001,12304,1971,95.5,9.1,14,103.1,69.9,54.2,54.9,42.2,21.9,8.2,3.6,58.2,534.8
IDCJAC0001,12304,1972,0,0,22.1,0,0,22.3,19.5,21.1,20.5,3.8,11.7,1.5,122.5
IDCJAC0001,12304,1973,33.5,77.9,14.2,29.4,27.4,36.1,0,16.5,27.3,17,21,8.1,308.4
IDCJAC0001,12304,1974,8.4,56.9,28.2,69.4,22.8,4,64.9,31.8,28.6,2.1,26.9,22.1,366.1
IDCJAC0001,12304,1975,10.2,218.4,15,50.5,49.3,3.6,17.9,2,9.4,64,25.7,0,466
IDCJAC0001,12304,1976,23.5,6.8,16.5,5.7,10.7,5.5,0,2.6,5,18.7,0.8,8.5,104.3
IDCJAC0001,12304,1977,0,0,0,4.5,19.5,30.2,1,48,1,12,6.4,33.5,156.1
IDCJAC0001,12304,1978,6.2,60.4,0.2,0,0,17.4,37.5,3.2,3.8,22.4,27.7,30,208.8
IDCJAC0001,12304,1979,16.4,107.5,25.3,14.5,17.4,0.5,1.7,17.9,7,9,20.2,25.5,262.9
IDCJAC0001,12304,1980,12.7,33.1,12.9,0,26.2,7,4.7,18.4,0,0,9.8,77.4,202.2
IDCJAC0001,12304,1981,14,75.9,5,40.9,30.8,24.5,60.6,1.8,9.3,1,9.3,0,273.1
IDCJAC0001,12304,1984,4,0,52,4.5,106.2,0,34.4,21.5,24.2,4.5,0,23,274.3
IDCJAC0001,12304,1985,56,185.5,43.5,0,15.2,15,35,8,0,2,19.6,14.5,394.3
IDCJAC0001,12304,1986,2.5,35.4,0,0,0,54.9,0,0,0,0,0,0,92.8
IDCJAC0001,12304,1987,61,43,0,32,0,28,7,7,5,0,0,29,212
IDCJAC0001,12304,1988,0,23,0,0,52,13,26,9,0,0,10,61,194
IDCJAC0001,12304,1989,0,6,0,46.5,40,0,8,0,0,0,12,0,112.5
IDCJAC0001,12304,1990,94.7,8,0,0,28,11,16,35,0,0,0,0,192.7
IDCJAC0001,12304,1991,2,0,0,21.1,11,32.2,14,0,0,0,0,32.5,112.8
IDCJAC0001,12304,1992,59,3,64.5,139.6,25,18.2,2,26,20,30,12.5,5.5,405.3
IDCJAC0001,12304,1993,0,18.5,2.5,22,76,25.5,3,13,10.5,7,5,7,190
IDCJAC0001,12304,1994,7,14.5,5,0,3,11.5,0,13,0,0,0,6,60
IDCJAC0001,12304,1995,38,86.5,17,41,8,4.5,17.4,0,0,0,14,0,226.4
IDCJAC0001,12304,1996,0,0,49,47,0,104,38.4,7,0,7,0,23,275.4
IDCJAC0001,12304,1997,93,69,25,26,62,11,12.1,20.6,8,13,0,0,339.7
IDCJAC0001,12304,1998,0,0,0,37.4,22.4,78.4,72,0,0,21,10.2,83.5,324.9
IDCJAC0001,12304,1999,11,44.6,43,74,25,11,0,0,0,0,48,14.4,271
IDCJAC0001,12304,2000,124,30.4,146,34.4,0,6,0,10,0,0,0,10.4,361.2
IDCJAC0001,12304,2001,41,192,0,19,33,3,0,0,11,44,0,38,381
IDCJAC0001,12304,2002,63.8,23,0,0,9,9.6,0,0,0,0,5.4,98,208.8
IDCJAC0001,12304,2003,18,39,53.6,18.4,0,25,0,null,0,2.6,42,0,null
IDCJAC0001,12304,2004,0,73,49,36.5,19,9.8,51,0,3,0,19.2,34.6,295.1
IDCJAC0001,12304,2005,0,0,0,3,23.8,0.6,14,10,0,0,6.4,0,57.8
IDCJAC0001,12304,2006,170,46.4,36.2,37.6,0,0,1.4,2.4,15.8,38,24.8,54.4,427
IDCJAC0001,12304,2007,58,37.6,17.2,22,6.6,3,9,6.2,0,0,4,38,201.6
IDCJAC0001,12304,2008,0,8,0,8.8,4,17,5,4,0,0,72,9,127.8
IDCJAC0001,12304,2009,49.2,9,23.4,116,0,13,15,0,0,0,0,8,233.6
IDCJAC0001,12304,2010,0,0,14.4,56.4,null,10,20,null,32,0,7,54.6,null
IDCJAC0001,12304,2011,55,229,0,0,5,18.2,26.6,14,0,19.2,22,18.6,407.6
IDCJAC0001,12304,2012,80.6,0,40,0,22.8,0,0,0,0,0,35,0,178.4
IDCJAC0001,12304,2013,38,50,23.4,0,23,25,34.6,0,27,null,null,null,null
IDCJAC0001,12304,2014,101,90,0,36,20,0,0,0,0,48,10,0,305
IDCJAC0001,12304,2016,56.6,18,89,14,0,40,28,0,0,0,0,30,275.6
IDCJAC0001,12304,2017,102.6,108,145.4,20,0,0,0,0,0,15,14.2,17,422.2
IDCJAC0001,12304,2018,39,39.6,1,0,0,19,0,0,0,24,101.2,0,223.8
IDCJAC0001,12304,2019,0,0,6,33,0,28.8,0,0,0,0,0,0,67.8
IDCJAC0001,12304,2020,42,null,null,null,null,null,null,null,null,null,null,null,null
IDCJAC0001,12304,2021,12,61.2,8.8,0,31.8,0,8,0,0,0,16,0,137.8
