Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,9547,1984,6.8,14.4,22.4,81.4,207,157.8,160.4,171,148.8,70.8,118.4,15.6,1174.8
IDCJAC0001,9547,1985,31.6,0.2,28.8,83.6,126,197.6,113.6,190.2,108.8,55.8,57.2,19,1012.4
IDCJAC0001,9547,1986,18.4,29.4,43.4,46.4,274,161.8,303.6,218,85.6,112,24,3,1319.6
IDCJAC0001,9547,1987,8.4,1.2,47,81.8,72.2,250,195.6,140,101.8,55.4,64.8,15,1033.2
IDCJAC0001,9547,1988,9.2,10,38.8,56.8,241.6,381.2,205,199.4,216.4,69.2,55.6,8.6,1491.8
IDCJAC0001,9547,1989,38.2,85,13.2,59.8,78.2,128,230.6,151.6,116.8,164.2,5.8,24.8,1096.2
IDCJAC0001,9547,1990,22.2,54,58.6,148.8,118.4,155.2,211.2,155,130.6,88.6,55.4,8.4,1206.4
IDCJAC0001,9547,1991,11.2,4.4,20,90.6,192.8,284.4,297.6,154,112.6,42.8,91.4,6,1307.8
IDCJAC0001,9547,1992,3,5.6,52.2,48.2,189.4,254.4,160.8,241.8,128,39,131.2,19,1272.6
IDCJAC0001,9547,1993,2.6,2.4,38.6,44.8,121.6,106.2,227,194.6,160.6,50.6,8.4,6.4,963.8
IDCJAC0001,9547,1994,8.4,26,10.8,36.2,184,239.8,201.2,112.4,84.2,54.6,16.8,4,978.4
IDCJAC0001,9547,1995,4.2,3.8,9.4,41.8,181.2,147,311.8,147.6,74.4,92.2,62.4,50.2,1126
IDCJAC0001,9547,1996,11,1.6,14.6,19.2,102,247.2,426,207.2,187.4,83.8,31.6,73,1404.6
IDCJAC0001,9547,1997,7.8,81.4,15.2,28.4,158.2,223,159.2,189.2,139.6,42.2,108.8,0.2,1153.2
IDCJAC0001,9547,1998,14,2,119.8,28.4,99.4,277.8,172.4,227.2,175.8,48.6,19.8,22.6,1207.8
IDCJAC0001,9547,1999,7.2,4.8,19.4,18.4,220.4,314.4,173.8,205.4,129.2,149.4,4.2,19,1265.6
IDCJAC0001,9547,2000,68.2,23.6,27.8,112.4,100,227.8,367.2,203.2,83.6,44,null,15.2,null
IDCJAC0001,9547,2001,7,11.6,14.4,12,150.2,123.2,null,144.2,148.2,44,26.6,57.4,null
IDCJAC0001,9547,2002,27.8,7.4,14.8,131.4,133.6,137,185.2,189,93.6,82.4,33.6,9,1044.8
IDCJAC0001,9547,2003,19.2,null,24.2,79.6,115.8,null,179,137.6,165.6,67.4,35.8,7.6,null
IDCJAC0001,9547,2004,17.8,11.8,14,35.8,173.8,211.6,162.6,195.2,55.8,51.6,62.4,10,1002.4
IDCJAC0001,9547,2005,2.6,11.4,45.8,98.2,159,244.6,103.4,null,122,138.8,38,43,null
IDCJAC0001,9547,2006,28.8,2.6,35.8,48.4,63.6,97.8,192.2,198.6,78.6,70.4,63.6,8.2,888.6
IDCJAC0001,9547,2007,30,11.6,41.6,129.2,77.4,103.2,221.6,172.8,196,73.2,16.2,41.6,1114.4
IDCJAC0001,9547,2008,1,9.6,34.8,193.2,206.8,166.2,257.8,57.2,99,99.4,129.2,24.2,1278.4
IDCJAC0001,9547,2009,5.6,26.4,29,6.8,105.4,292.6,250,155.4,210.6,29.4,46.6,6.4,1164.2
IDCJAC0001,9547,2010,3.4,7.6,15.6,86.8,178.8,134,224.2,119.6,46.2,36.2,32,37.6,922
IDCJAC0001,9547,2011,56.8,1.8,2.2,111,103,132.2,244.2,154,129.2,53.6,53.6,16.6,1058.2
IDCJAC0001,9547,2012,10,6.6,1,80.2,127.8,265.2,86.2,144.8,170.4,31.8,61.6,23,1008.6
IDCJAC0001,9547,2013,10,7.6,49.4,23,220.8,189,251.2,184.2,218.4,48.4,33.6,4.2,1239.8
IDCJAC0001,9547,2014,4.4,1.4,29.6,24,149.6,180.6,213.6,168.4,88.6,32.6,50,1,943.8
IDCJAC0001,9547,2015,0,13.8,null,118,134.6,126.4,194.2,125.6,75.6,null,11.4,21.3,null
IDCJAC0001,9547,2016,null,10.5,6.3,51.1,169.2,216.2,248,198.2,100.2,76,16.6,27.2,null
IDCJAC0001,9547,2017,5,16,102.6,8.2,98.6,99.2,247.6,197.2,107.2,66.2,20.4,74.4,1042.6
IDCJAC0001,9547,2018,19.4,6.6,20.8,50.6,124.8,183.4,218.8,226,43,55.8,20.4,28.8,998.4
IDCJAC0001,9547,2019,53.8,1.6,22.4,49.2,50.6,266.2,128.4,137.4,59.2,67.6,17.4,16.4,870.2
IDCJAC0001,9547,2020,6.2,12.8,69.6,47.4,145.6,113.6,239.5,158.8,111.4,31.2,89.4,9.8,1035.3
IDCJAC0001,9547,2021,2.2,94.2,45.6,112.2,161.2,231.4,242.2,144.6,93.8,109.4,13.8,6.4,1257
IDCJAC0001,9547,2022,2.6,18.2,42.2,126.4,130.2,null,null,null,null,null,null,null,null
